KodePajak;KodeTransaksi;KodeStatus;KodeDokumen;FlagVAT;NPWP / Nomor Paspor;Lawan Transaksi;Nomor Faktur / Dokumen;Jenis Dokumen;Nomor Faktur Pengganti / Retur;Jenis Dokumen Dokumen Pengganti / Retur;Tanggal Faktur / Dokumen;TanggalSSP;MasaPajak;TahunPajak;Pembetulan;DPP;PPN;PPnBM
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74815049;0;;;19/07/2013;;0707;2013;1;266268;26627;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74815251;0;;;27/07/2013;;0707;2013;1;642598;64260;0
B;2;1;1;0;022073712641000;PT. ARVINDA JAYA ABADI;010.900-13.74815308;0;;;27/07/2013;;0707;2013;1;936470;93647;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.901-13.55771031;0;;;23/07/2013;;0707;2013;1;1716069;171607;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.901-13.55784939;0;;;30/07/2013;;0707;2013;1;2470135;247013;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.900-13.60503914;0;;;09/07/2013;;0707;2013;1;3260727;326073;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.900-13.60509568;0;;;11/07/2013;;0707;2013;1;489780;48978;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.900-13.60503913;0;;;09/07/2013;;0707;2013;1;2222640;222264;0
B;2;1;1;0;017442930085000;PT. ATRI DISTRIBUSINDO;010.900-13.60492003;0;;;02/07/2013;;0707;2013;1;1989579;198957;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23716169;0;;;01/07/2013;;0707;2013;1;329280;32928;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23712391;0;;;27/06/2013;;0707;2013;1;2101812;210181;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23717625;0;;;03/07/2013;;0707;2013;1;337089;33709;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23719071;0;;;04/07/2013;;0707;2013;1;530092;53009;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23718870;0;;;04/07/2013;;0707;2013;1;1664784;166478;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.900-13.23719277;0;;;04/07/2013;;0707;2013;1;978022;97802;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29024166;0;;;10/07/2013;;0707;2013;1;48545;4855;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29024161;0;;;10/07/2013;;0707;2013;1;286767;28677;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29025972;0;;;11/07/2013;;0707;2013;1;1507119;150712;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29025980;0;;;11/07/2013;;0707;2013;1;1071171;107117;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29026308;0;;;12/07/2013;;0707;2013;1;202272;20227;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29029496;0;;;16/07/2013;;0707;2013;1;385635;38564;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29035141;0;;;22/07/2013;;0707;2013;1;1853169;185317;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29031932;0;;;18/07/2013;;0707;2013;1;2017265;201727;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29031830;0;;;18/07/2013;;0707;2013;1;1685647;168565;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29037651;0;;;24/07/2013;;0707;2013;1;279361;27936;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29037568;0;;;24/07/2013;;0707;2013;1;1107101;110710;0
B;2;1;1;0;015887250092000;PT. BINA SAN PRIMA;010.901-13.29035762;0;;;23/07/2013;;0707;2013;1;329998;33000;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.42012464;0;;;26/07/2013;;0707;2013;1;936056;93606;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.42154223;0;;;31/07/2013;;0707;2013;1;2333984;233398;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.41787798;0;;;19/07/2013;;0707;2013;1;1078092;107809;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.41559527;0;;;12/07/2013;;0707;2013;1;910456;91046;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.41399458;0;;;08/07/2013;;0707;2013;1;998183;99818;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.41476953;0;;;10/07/2013;;0707;2013;1;2094552;209455;0
B;2;1;1;0;010706570092000;PT. COCA COLA DISTRIBUTION INDONESIA;010.901-13.41317327;0;;;05/07/2013;;0707;2013;1;483637;48364;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.900-13.19897180;0;;;05/07/2013;;0707;2013;1;381309;38130;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.900-13.19897179;0;;;05/07/2013;;0707;2013;1;2764350;276435;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.900-13.19897178;0;;;05/07/2013;;0707;2013;1;2712310;271231;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57956813;0;;;12/07/2013;;0707;2013;1;1434750;143475;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57956815;0;;;12/07/2013;;0707;2013;1;792500;79250;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57956817;0;;;12/07/2013;;0707;2013;1;2493017;249301;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57956814;0;;;12/07/2013;;0707;2013;1;332754;33275;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57956816;0;;;12/07/2013;;0707;2013;1;4613300;461330;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57957423;0;;;17/07/2013;;0707;2013;1;2193600;219360;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57957256;0;;;16/07/2013;;0707;2013;1;2045160;204516;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57958274;0;;;24/07/2013;;0707;2013;1;2234667;223466;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57957826;0;;;20/07/2013;;0707;2013;1;2179010;217901;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57957825;0;;;20/07/2013;;0707;2013;1;534545;53454;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA ;010.901-13.57957827;0;;;20/07/2013;;0707;2013;1;1349500;134950;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA;010.901-13.57958275;0;;;24/07/2013;;0707;2013;1;1460290;146029;0
B;2;1;1;0;015480486007000;PT. FASTRATA BUANA;010.900-13.19824612;0;;;01/07/2013;;0707;2013;1;2433818;243381;0
B;2;1;1;0;012783379613001;PT. KEONG NUSANTARA ABADI;010.901-13.52561013;0;;;18/07/2013;;0707;2013;1;953040;95304;0
B;2;1;1;0;018293498641000;PT. KURNIA WIJAYA ANEKA INDUSTRI;010.901-13.63518167;0;;;20/07/2013;;0707;2013;1;643889;64388;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.901-13.21816845;0;;;23/07/2013;;0707;2013;1;287164;28716;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.901-13.21854713;0;;;30/07/2013;;0707;2013;1;2081811;208181;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.900-13.55419698;0;;;15/07/2013;;0707;2013;1;574455;57445;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.900-13.55413543;0;;;13/07/2013;;0707;2013;1;296745;29674;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.900-13.55363831;0;;;02/07/2013;;0707;2013;1;912152;91215;0
B;2;1;1;0;029985207007000;PT. PARIT PADANG GLOBAL;010.900-13.55366777;0;;;02/07/2013;;0707;2013;1;386914;38691;0
B;2;1;1;0;313278731651000;PT. SINAR KENCANA AGUNG;010.900-13.83628965;0;;;14/06/2013;;0707;2013;1;1156400;115640;0
B;2;1;1;0;313278731651000;PT. SINAR KENCANA AGUNG;010.900-13.83629602;0;;;05/07/2013;;0707;2013;1;1435700;143570;0
B;2;1;1;0;022320436604001;PT. TERUS JAYA ABADI;010.901-13.35705783;0;;;15/07/2013;;0707;2013;1;193636;19364;0
B;2;1;1;0;022320436604001;PT. TERUS JAYA ABADI;010.901-13.83384195;0;;;24/07/2013;;0707;2013;1;180000;18000;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175983;0;;;24/07/2013;;0707;2013;1;1146877;114688;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175981;0;;;24/07/2013;;0707;2013;1;1405976;140599;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175982;0;;;24/07/2013;;0707;2013;1;937500;93750;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175984;0;;;24/07/2013;;0707;2013;1;691546;69154;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175985;0;;;24/07/2013;;0707;2013;1;1773728;177372;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175980;0;;;24/07/2013;;0707;2013;1;811367;81133;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175098;0;;;20/07/2013;;0707;2013;1;1309091;130909;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171751;0;;;11/07/2013;;0707;2013;1;6358113;635812;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174280;0;;;18/07/2013;;0707;2013;1;541908;54192;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174281;0;;;18/07/2013;;0707;2013;1;1307183;130717;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174276;0;;;18/07/2013;;0707;2013;1;1413500;141350;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174279;0;;;18/07/2013;;0707;2013;1;1583128;158312;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174278;0;;;18/07/2013;;0707;2013;1;806955;80695;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174277;0;;;18/07/2013;;0707;2013;1;555549;55556;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171754;0;;;11/07/2013;;0707;2013;1;885637;88563;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171752;0;;;11/07/2013;;0707;2013;1;654272;65428;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171753;0;;;11/07/2013;;0707;2013;1;1727218;172722;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40173370;0;;;16/07/2013;;0707;2013;1;1151227;115123;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171378;0;;;10/07/2013;;0707;2013;1;331609;33161;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171375;0;;;10/07/2013;;0707;2013;1;2381340;238135;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170102;0;;;05/07/2013;;0707;2013;1;907431;90744;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170108;0;;;05/07/2013;;0707;2013;1;771000;77100;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170104;0;;;05/07/2013;;0707;2013;1;428069;42806;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170109;0;;;05/07/2013;;0707;2013;1;1662364;166236;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170103;0;;;05/07/2013;;0707;2013;1;1931909;193191;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170101;0;;;05/07/2013;;0707;2013;1;813090;81310;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170105;0;;;05/07/2013;;0707;2013;1;1103745;110375;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170106;0;;;05/07/2013;;0707;2013;1;974474;97449;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40171372;0;;;10/07/2013;;0707;2013;1;795045;79503;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174275;0;;;18/07/2013;;0707;2013;1;1064152;106412;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40174274;0;;;18/07/2013;;0707;2013;1;221302;22130;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40175986;0;;;24/07/2013;;0707;2013;1;745103;74509;0
B;2;1;1;0;013005533092000;PT. INDOMARCO ADI PRIMA;010.900-13.40170107;0;;;05/07/2013;;0707;2013;1;6635318;663532;0
B;2;1;1;0;013000666054000;PT. WICAKSANA OVERSEAS INTERNATIONAL TBK;010.900-13.30493167;0;;;04/07/2013;;0707;2013;1;370001;37000;0
B;2;1;1;0;013000666054000;PT. WICAKSANA OVERSEAS INTERNATIONAL TBK;010.901-13.78707502;0;;;19/07/2013;;0707;2013;1;653893;65389;0
B;2;1;1;0;013925961038000;PT. TUMBAKMAS NIAGASAKTI;010.901-13.75709564;0;;;29/07/2013;;0707;2013;1;1185923;118592;0
B;2;1;1;0;013925961038000;PT. TUMBAKMAS NIAGASAKTI;010.900-13.53351914;0;;;05/07/2013;;0707;2013;1;1181525;118153;0
B;2;1;1;0;013925961038000;PT. TUMBAKMAS NIAGASAKTI;010.900-13.53358876;0;;;15/07/2013;;0707;2013;1;1143374;114337;0
B;2;1;1;0;011484409631000;PT. PROSAM PLANO;010.900-13.82139320;0;;;01/06/2013;;0707;2013;1;66967200;6696720;0
B;2;1;1;0;026998070609000;PT. SENTINEL CAKRA BUANA;010.901-13.40983453;0;;;05/07/2013;;0707;2013;1;6750000;675000;0
B;2;1;1;0;013425723054000;PT. ENSEVAL PUTERA MEGATRADING TBK;010.901-13.30305011;0;;;19/07/2013;;0707;2013;1;144500;14450;0
B;2;1;1;0;013425723054000;PT. ENSEVAL PUTERA MEGATRADING TBK;010.900-13.48250843;0;;;04/07/2013;;0707;2013;1;297600;29760;0
B;2;1;1;0;013457668062000;PT. ANTARMITRA SEMBADA;010.900-13.49355978;0;;;04/07/2013;;0707;2013;1;327283;32728;0
B;2;1;1;0;013457668062000;PT. ANTARMITRA SEMBADA;010.900-13.49358443;0;;;15/07/2013;;0707;2013;1;109094;10909;0
B;2;1;1;0;029099405606000;CV.INKOYA JAYA;010.901-13.60953735;0;;;16/07/2013;;0707;2013;1;647271;64727;0
B;2;1;1;0;022320436604001;PT. TERUS JAYA ABADI;010.901-13.35705782;0;;;15/07/2013;;0707;2013;1;139636;13964;0
B;2;1;1;0;022320436604001;PT. TERUS JAYA ABADI;010.901-13.83384201;0;;;24/07/2013;;0707;2013;1;69818;6982;0
B;2;1;1;0;014386320641000;PT. WIJAYA PANCA SENTOSA;010.901-13.68497618;0;;;29/07/2013;;0707;2013;1;494545;49455;0
B;2;1;1;0;014386320641000;PT. WIJAYA PANCA SENTOSA;010.901-13.68497435;0;;;17/07/2013;;0707;2013;1;618182;61818;0
B;2;1;1;0;014386320641000;PT. WIJAYA PANCA SENTOSA;010.900-13.31834410;0;;;03/07/2013;;0707;2013;1;927273;92727;0
B;2;1;1;0;014797534631000;PT. WONOKOYO JAYA CORP;010.901-13.66134905;0;;;06/07/2013;;0707;2013;1;663100;66310;0
B;2;1;1;0;014797534631000;PT. WONOKOYO JAYA CORP;010.901-13.66137575;0;;;17/07/2013;;0707;2013;1;1251150;125115;0
B;2;1;1;0;014797534631000;PT. WONOKOYO JAYA CORP;010.901-13.66135051;0;;;10/07/2013;;0707;2013;1;884450;88445;0
B;2;1;1;0;014797534631000;PT. WONOKOYO JAYA CORP;010.901-13.66138014;0;;;27/07/2013;;0707;2013;1;1086800;108680;0
B;2;1;1;0;211037825028000;PT.MADU MURNI NUSANTARA;010.000-13.00003388;0;;;16/04/2013;;0707;2013;1;919940;91994;0
B;2;1;1;0;032237620607000;PT. SAVORY CITRASARI INDAH;010.900-13.20533334;0;;;05/07/2013;;0707;2013;1;376960;37696;0
B;2;1;1;0;032237620607000;PT. SAVORY CITRASARI INDAH;010.900-13.20535481;0;;;12/07/2013;;0707;2013;1;1245230;124523;0
B;2;1;1;0;032237620607000;PT. SAVORY CITRASARI INDAH;010.901-13.81364021;0;;;26/07/2013;;0707;2013;1;537840;53784;0
B;2;1;1;0;032237620607000;PT. SAVORY CITRASARI INDAH;010.901-13.81361484;0;;;19/07/2013;;0707;2013;1;376960;37696;0
B;2;1;1;0;011006285123000;PT.UNIVERSAL PHARMASI INDUSTRI;010.901-13.25287141;0;;;19/07/2013;;0707;2013;1;275886000;27588600;0
B;2;1;1;0;011006285123000;PT.UNIVERSAL PHARMASI INDUSTRI;010.900-13.06550417;0;;;03/07/2013;;0707;2013;1;264600000;26460000;0
B;2;1;1;0;011006285123000;PT.UNIVERSAL PHARMASI INDUSTRI;010.900-13.06550440;0;;;06/07/2013;;0707;2013;1;264600000;26460000;0
B;2;1;1;0;011006285123000;PT.UNIVERSAL PHARMASI INDUSTRI;010.900-13.06550462;0;;;10/07/2013;;0707;2013;1;171990000;17199000;0
B;2;1;1;0;011006285123000;PT.UNIVERSAL PHARMASI INDUSTRI;010.901-13.25287109;0;;;15/07/2013;;0707;2013;1;264600000;26460000;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59641417;0;;;31/07/2013;;0707;2013;1;98910;9890;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59641412;0;;;31/07/2013;;0707;2013;1;1047273;104727;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59639786;0;;;24/07/2013;;0707;2013;1;161556;16156;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59640836;0;;;29/07/2013;;0707;2013;1;179193;17919;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59640831;0;;;29/07/2013;;0707;2013;1;174545;17455;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59636825;0;;;11/07/2013;;0707;2013;1;424060;42404;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59636826;0;;;11/07/2013;;0707;2013;1;148182;14818;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59638387;0;;;18/07/2013;;0707;2013;1;169090;16910;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59635788;0;;;06/07/2013;;0707;2013;1;2181818;218182;0
B;2;1;1;0;014659064631000;PT. PADMATIRTA WISESA;010.901-13.59635007;0;;;03/07/2013;;0707;2013;1;147870;14786;0
B;2;1;1;0;013735303007000;PT. MARGA NUSANTARA JAYA;010.901-13.09090032;0;;;05/07/2013;;0707;2013;1;1613828;161382;0
B;2;1;1;0;013735303007000;PT. MARGA NUSANTARA JAYA;010.901-13.09115377;0;;;17/07/2013;;0707;2013;1;480162;48016;0
B;2;1;1;0;013735303007000;PT. MARGA NUSANTARA JAYA;010.901-13.09102618;0;;;11/07/2013;;0707;2013;1;605439;60543;0
B;2;1;1;0;013735303007000;PT. MARGA NUSANTARA JAYA;010.901-13.09127423;0;;;23/07/2013;;0707;2013;1;87300;8730;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.901-13.54220948;0;;;20/07/2013;;0707;2013;1;283362;28336;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.901-13.54221650;0;;;29/07/2013;;0707;2013;1;1648181;164818;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.901-13.54221547;0;;;26/07/2013;;0707;2013;1;1909752;190975;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24838648;0;;;09/07/2013;;0707;2013;1;295607;29560;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24838627;0;;;09/07/2013;;0707;2013;1;1409805;140980;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24838639;0;;;09/07/2013;;0707;2013;1;1273257;127325;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24838640;0;;;09/07/2013;;0707;2013;1;1274635;127463;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24839094;0;;;13/07/2013;;0707;2013;1;313557;31355;0
B;2;1;1;0;017077801619000;PT. GADING PURI PERKASA;010.900-13.24839087;0;;;13/07/2013;;0707;2013;1;1640386;164038;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57811373;0;;;18/07/2013;;0707;2013;1;1375340;137534;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57811374;0;;;18/07/2013;;0707;2013;1;350047;35005;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57811371;0;;;18/07/2013;;0707;2013;1;1361071;136107;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57811372;0;;;18/07/2013;;0707;2013;1;1848732;184873;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57810144;0;;;10/07/2013;;0707;2013;1;1417980;141798;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57810143;0;;;10/07/2013;;0707;2013;1;222127;22213;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57810142;0;;;10/07/2013;;0707;2013;1;2502749;250275;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57810141;0;;;10/07/2013;;0707;2013;1;1606212;160621;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57809208;0;;;03/07/2013;;0707;2013;1;1017424;101742;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57809209;0;;;03/07/2013;;0707;2013;1;2336429;233643;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57809210;0;;;03/07/2013;;0707;2013;1;877092;87709;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57812130;0;;;24/07/2013;;0707;2013;1;2958593;295859;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57812129;0;;;24/07/2013;;0707;2013;1;1680979;168098;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57812131;0;;;24/07/2013;;0707;2013;1;1899974;189997;0
B;2;1;1;0;016438772073000;PT. INTRASARI RAYA;010.900-13.57812682;0;;;27/07/2013;;0707;2013;1;982398;98240;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.900-13.24838272;0;;;04/07/2013;;0707;2013;1;603798;60379;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.900-13.24838271;0;;;04/07/2013;;0707;2013;1;1016781;101678;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220536;0;;;18/07/2013;;0707;2013;1;476029;47602;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220535;0;;;18/07/2013;;0707;2013;1;650880;65088;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220546;0;;;18/07/2013;;0707;2013;1;183629;18362;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220541;0;;;18/07/2013;;0707;2013;1;555671;55567;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.900-13.24839109;0;;;13/07/2013;;0707;2013;1;656482;65648;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.900-13.24839113;0;;;13/07/2013;;0707;2013;1;490952;49095;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.900-13.24839108;0;;;13/07/2013;;0707;2013;1;614274;61427;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220559;0;;;16/07/2013;;0707;2013;1;2680721;268072;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54221605;0;;;29/07/2013;;0707;2013;1;2475223;247522;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54221604;0;;;29/07/2013;;0707;2013;1;1125174;112517;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54221500;0;;;27/07/2013;;0707;2013;1;1731487;173148;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220992;0;;;19/07/2013;;0707;2013;1;1203097;120309;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54220991;0;;;15/07/2013;;0707;2013;1;3469058;346905;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54221047;0;;;22/07/2013;;0707;2013;1;1501025;150102;0
B;2;1;1;0;017077801619000;PT.GADING PURI PERKASA;010.901-13.54221046;0;;;22/07/2013;;0707;2013;1;421527;42152;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20608189;0;;;19/07/2013;;0707;2013;1;1429080;142908;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20608192;0;;;19/07/2013;;0707;2013;1;1322840;132284;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.901-13.81417734;0;;;26/07/2013;;0707;2013;1;1323560;132356;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.901-13.81417732;0;;;26/07/2013;;0707;2013;1;1326940;132694;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20605467;0;;;12/07/2013;;0707;2013;1;2433300;243330;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20605468;0;;;12/07/2013;;0707;2013;1;1532960;153296;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20602346;0;;;05/07/2013;;0707;2013;1;1728810;172881;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20602391;0;;;05/07/2013;;0707;2013;1;1291880;129188;0
B;2;1;1;0;070842778607000;TANG GEOFF BUDHI KOSASIH;010.900-13.20602345;0;;;05/07/2013;;0707;2013;1;906909;90691;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145755;0;;;02/07/2013;;0707;2013;1;1305796;130580;0
